"","di_id","region_name","aid_type","year","value"
"887","dac-eu-members-and-ec-total","far-east-asia","multilateral",2016,0
"888","dac-eu-members-total","far-east-asia","multilateral",2016,0
"889","g7-countries-total","far-east-asia","multilateral",2016,0
"890","multilateral-total","far-east-asia","multilateral",2016,0
"891","non-dac-countries-total","far-east-asia","multilateral",2016,93965209.81
"892","AE","middle-east","multilateral",2016,3433269.534
"893","AT","middle-east","multilateral",2016,37317579.53
"894","AU","middle-east","multilateral",2016,38906950.14
"895","AZ","middle-east","multilateral",2016,0
"896","BE","middle-east","multilateral",2016,71600370.11
"897","BG","middle-east","multilateral",2016,3523146.449
"898","CA","middle-east","multilateral",2016,59343934.94
"899","CH","middle-east","multilateral",2016,48211418.78
"900","CZ","middle-east","multilateral",2016,15804438.18
"901","DE","middle-east","multilateral",2016,331463145.7
"902","DK","middle-east","multilateral",2016,63691609.87
"903","EE","middle-east","multilateral",2016,2041921.257
"904","ES","middle-east","multilateral",2016,113910950.3
"905","EU","middle-east","multilateral",2016,5437136.391
"906","FI","middle-east","multilateral",2016,36315626.52
"907","FR","middle-east","multilateral",2016,272318353.1
"908","GB","middle-east","multilateral",2016,333962526.5
"909","GR","middle-east","multilateral",2016,18201637.59
"910","HR","middle-east","multilateral",2016,2879267.915
"911","HU","middle-east","multilateral",2016,10832014.93
"912","IE","middle-east","multilateral",2016,37323447.42
"913","IL","middle-east","multilateral",2016,3166316.337
"914","IS","middle-east","multilateral",2016,691418.1345
"915","IT","middle-east","multilateral",2016,182106116.3
"916","JP","middle-east","multilateral",2016,115799099
"917","KR","middle-east","multilateral",2016,26302053.35
"918","KW","middle-east","multilateral",2016,0
"919","KZ","middle-east","multilateral",2016,1725728.768
"920","LI","middle-east","multilateral",2016,101588.3002
"921","LT","middle-east","multilateral",2016,3357955.231
"922","LU","middle-east","multilateral",2016,10911536.69
"923","LV","middle-east","multilateral",2016,2141326.457
"924","MT","middle-east","multilateral",2016,826297.4813
"925","NL","middle-east","multilateral",2016,127621326.9
"926","NO","middle-east","multilateral",2016,74871535.76
"927","NZ","middle-east","multilateral",2016,8033969.117
"928","PL","middle-east","multilateral",2016,37700616.81
"929","PT","middle-east","multilateral",2016,17972233.64
"930","RO","middle-east","multilateral",2016,12519013.68
"931","RU","middle-east","multilateral",2016,29089807.49
"932","SE","middle-east","multilateral",2016,116740619.3
"933","SI","middle-east","multilateral",2016,4379585.299
"934","SK","middle-east","multilateral",2016,6994074.646
"935","TH","middle-east","multilateral",2016,2498500.191
"936","TR","middle-east","multilateral",2016,8903879.63
"937","TW","middle-east","multilateral",2016,671799.3369
"938","US","middle-east","multilateral",2016,222988449.3
"939","all-donors-total","middle-east","multilateral",2016,2525231205
"940","dac-countries-total","middle-east","multilateral",2016,2442316638
"941","dac-eu-members-and-ec-total","middle-east","multilateral",2016,0
"942","dac-eu-members-total","middle-east","multilateral",2016,0
"943","g7-countries-total","middle-east","multilateral",2016,0
"944","multilateral-total","middle-east","multilateral",2016,0
"945","non-dac-countries-total","middle-east","multilateral",2016,77477430.69
"946","AE","north-central-america","multilateral",2016,2946011.416
"947","AT","north-central-america","multilateral",2016,22749545.17
"948","AU","north-central-america","multilateral",2016,43408239.47
"949","AZ","north-central-america","multilateral",2016,0
"950","BE","north-central-america","multilateral",2016,30965500.63
"951","BG","north-central-america","multilateral",2016,1632871.817
"952","CA","north-central-america","multilateral",2016,39436924.32
"953","CH","north-central-america","multilateral",2016,24635523.38
"954","CZ","north-central-america","multilateral",2016,6182350.186
"955","DE","north-central-america","multilateral",2016,184925012.4
"956","DK","north-central-america","multilateral",2016,24035013.64
"957","EE","north-central-america","multilateral",2016,775753.1553
"958","ES","north-central-america","multilateral",2016,55584403.75
"959","EU","north-central-america","multilateral",2016,9364067.751
"960","FI","north-central-america","multilateral",2016,14209958.64
"961","FR","north-central-america","multilateral",2016,155487914.4
"962","GB","north-central-america","multilateral",2016,204517231.9
"963","GR","north-central-america","multilateral",2016,7033415.278
"964","HR","north-central-america","multilateral",2016,1239988.395
"965","HU","north-central-america","multilateral",2016,4453799.028
"966","IE","north-central-america","multilateral",2016,10947958.16
"967","IL","north-central-america","multilateral",2016,6129538.04
"968","IS","north-central-america","multilateral",2016,250696.7819
"969","IT","north-central-america","multilateral",2016,96135863.57
"970","JP","north-central-america","multilateral",2016,100053484.7
"971","KR","north-central-america","multilateral",2016,32602360.6
"972","KW","north-central-america","multilateral",2016,0
"973","KZ","north-central-america","multilateral",2016,229736.8788
"974","LI","north-central-america","multilateral",2016,196226.2419
"975","LT","north-central-america","multilateral",2016,1358487.896
"976","LU","north-central-america","multilateral",2016,3303975.653
"977","LV","north-central-america","multilateral",2016,850408.0148
"978","MT","north-central-america","multilateral",2016,336236.0778
"979","NL","north-central-america","multilateral",2016,48428861.11
"980","NO","north-central-america","multilateral",2016,28738887.53
"981","NZ","north-central-america","multilateral",2016,2504404.443
"982","PL","north-central-america","multilateral",2016,18746345.73
"983","PT","north-central-america","multilateral",2016,7945320.726
"984","RO","north-central-america","multilateral",2016,5188733.411
"985","RU","north-central-america","multilateral",2016,21672450.86
"986","SE","north-central-america","multilateral",2016,40949652.12
"987","SI","north-central-america","multilateral",2016,1729420.45
"988","SK","north-central-america","multilateral",2016,2669046.877
"989","TH","north-central-america","multilateral",2016,7871266.754
"990","TR","north-central-america","multilateral",2016,16392509.09
"991","TW","north-central-america","multilateral",2016,1297636.234
"992","US","north-central-america","multilateral",2016,180873775.9
"993","all-donors-total","north-central-america","multilateral",2016,1472373711
"994","dac-countries-total","north-central-america","multilateral",2016,1393504887
"995","dac-eu-members-and-ec-total","north-central-america","multilateral",2016,0
"996","dac-eu-members-total","north-central-america","multilateral",2016,0
"997","g7-countries-total","north-central-america","multilateral",2016,0
"998","multilateral-total","north-central-america","multilateral",2016,0
"999","non-dac-countries-total","north-central-america","multilateral",2016,69504756.98
"1000","AE","north-of-sahara","multilateral",2016,809822.5898
"1001","AT","north-of-sahara","multilateral",2016,34428881.92
"1002","AU","north-of-sahara","multilateral",2016,12933628.52
"1003","AZ","north-of-sahara","multilateral",2016,0
"1004","BE","north-of-sahara","multilateral",2016,60754027.91
"1005","BG","north-of-sahara","multilateral",2016,3994511.509
"1006","CA","north-of-sahara","multilateral",2016,28339630.92
"1007","CH","north-of-sahara","multilateral",2016,10687794.03
"1008","CZ","north-of-sahara","multilateral",2016,16379470.62
"1009","DE","north-of-sahara","multilateral",2016,309837064.2
"1010","DK","north-of-sahara","multilateral",2016,30642448.16
"1011","EE","north-of-sahara","multilateral",2016,2058509.421
"1012","ES","north-of-sahara","multilateral",2016,114524014.2
"1013","EU","north-of-sahara","multilateral",2016,14491289.89
"1014","FI","north-of-sahara","multilateral",2016,23024583.1
"1015","FR","north-of-sahara","multilateral",2016,281037759.8
"1016","GB","north-of-sahara","multilateral",2016,299328994.5
"1017","GR","north-of-sahara","multilateral",2016,19146850.58
"1018","HR","north-of-sahara","multilateral",2016,3387835.338
"1019","HU","north-of-sahara","multilateral",2016,11806802.56
"1020","IE","north-of-sahara","multilateral",2016,22367177.35
"1021","IL","north-of-sahara","multilateral",2016,379714.0178
"1022","IS","north-of-sahara","multilateral",2016,87236.22066
"1023","IT","north-of-sahara","multilateral",2016,183742690.2
"1024","JP","north-of-sahara","multilateral",2016,40795860.71
"1025","KR","north-of-sahara","multilateral",2016,4058461.587
"1026","KW","north-of-sahara","multilateral",2016,0
"1027","KZ","north-of-sahara","multilateral",2016,173631.2618
"1028","LI","north-of-sahara","multilateral",2016,305078.9491
"1029","LT","north-of-sahara","multilateral",2016,3728120.605
"1030","LU","north-of-sahara","multilateral",2016,4447311.953
"1031","LV","north-of-sahara","multilateral",2016,2281109.964
"1032","MT","north-of-sahara","multilateral",2016,905096.3673
"1033","NL","north-of-sahara","multilateral",2016,68277475.42
"1034","NO","north-of-sahara","multilateral",2016,21875976.69
"1035","NZ","north-of-sahara","multilateral",2016,1658578.984
"1036","PL","north-of-sahara","multilateral",2016,39865137.32
"1037","PT","north-of-sahara","multilateral",2016,18328680.31
"1038","RO","north-of-sahara","multilateral",2016,13757746.52
"1039","RU","north-of-sahara","multilateral",2016,3892771.919
"1040","SE","north-of-sahara","multilateral",2016,45984142.04
"1041","SI","north-of-sahara","multilateral",2016,4261059.785
"1042","SK","north-of-sahara","multilateral",2016,7134967.144
"1043","TH","north-of-sahara","multilateral",2016,424810.1991
"1044","TR","north-of-sahara","multilateral",2016,1190328.96
"1045","TW","north-of-sahara","multilateral",2016,2017474.802
"1046","US","north-of-sahara","multilateral",2016,174500764.6
"1047","all-donors-total","north-of-sahara","multilateral",2016,1944409242
"1048","dac-countries-total","north-of-sahara","multilateral",2016,1890257471
"1049","dac-eu-members-and-ec-total","north-of-sahara","multilateral",2016,0
"1050","dac-eu-members-total","north-of-sahara","multilateral",2016,0
"1051","g7-countries-total","north-of-sahara","multilateral",2016,0
"1052","multilateral-total","north-of-sahara","multilateral",2016,0
"1053","non-dac-countries-total","north-of-sahara","multilateral",2016,39660480.63
"1054","AE","oceania","multilateral",2016,644601.1433
"1055","AT","oceania","multilateral",2016,4678419.63
"1056","AU","oceania","multilateral",2016,10498322
"1057","AZ","oceania","multilateral",2016,0
"1058","BE","oceania","multilateral",2016,5631649.449
"1059","BG","oceania","multilateral",2016,205399.0092
"1060","CA","oceania","multilateral",2016,11231725.68
"1061","CH","oceania","multilateral",2016,7815905.365
"1062","CZ","oceania","multilateral",2016,827965.3459
"1063","DE","oceania","multilateral",2016,34840871.37
"1064","DK","oceania","multilateral",2016,5814336.477
"1065","EE","oceania","multilateral",2016,106159.2243
"1066","ES","oceania","multilateral",2016,9616764.935
"1067","EU","oceania","multilateral",2016,1661833.974
"1068","FI","oceania","multilateral",2016,2956635.386
"1069","FR","oceania","multilateral",2016,27150883.31
"1070","GB","oceania","multilateral",2016,45782199.98
"1071","GR","oceania","multilateral",2016,869210.9242
"1072","HR","oceania","multilateral",2016,145793.0386
"1073","HU","oceania","multilateral",2016,571322.4191
"1074","IE","oceania","multilateral",2016,2192945.566
"1075","IL","oceania","multilateral",2016,1262784.892
"1076","IS","oceania","multilateral",2016,89980.03222
"1077","IT","oceania","multilateral",2016,15997288.64
"1078","JP","oceania","multilateral",2016,31980149.51
"1079","KR","oceania","multilateral",2016,7666916.905
"1080","KW","oceania","multilateral",2016,0
"1081","KZ","oceania","multilateral",2016,86495.20897
"1082","LI","oceania","multilateral",2016,34469.54331
"1083","LT","oceania","multilateral",2016,166064.5931
"1084","LU","oceania","multilateral",2016,838087.9148
"1085","LV","oceania","multilateral",2016,111683.2635
"1086","MT","oceania","multilateral",2016,41434.28272
"1087","NL","oceania","multilateral",2016,12955553.86
"1088","NO","oceania","multilateral",2016,7889783.885
"1089","NZ","oceania","multilateral",2016,744827.995
"1090","PL","oceania","multilateral",2016,2607557.862
"1091","PT","oceania","multilateral",2016,1088517.786
"1092","RO","oceania","multilateral",2016,633008.1407
"1093","RU","oceania","multilateral",2016,5145024.469
"1094","SE","oceania","multilateral",2016,11117514.19
"1095","SI","oceania","multilateral",2016,269669.0953
"1096","SK","oceania","multilateral",2016,342314.6344
"1097","TH","oceania","multilateral",2016,1584098.046
"1098","TR","oceania","multilateral",2016,3413137.849
"1099","TW","oceania","multilateral",2016,227945.7015
"1100","US","oceania","multilateral",2016,46434015.82
"1101","all-donors-total","oceania","multilateral",2016,326363825.1
"1102","dac-countries-total","oceania","multilateral",2016,310501336
"1103","dac-eu-members-and-ec-total","oceania","multilateral",2016,0
"1104","dac-eu-members-total","oceania","multilateral",2016,0
"1105","g7-countries-total","oceania","multilateral",2016,0
"1106","multilateral-total","oceania","multilateral",2016,0
"1107","non-dac-countries-total","oceania","multilateral",2016,14200655.12
"1108","AE","south-america","multilateral",2016,2317650.363
"1109","AT","south-america","multilateral",2016,18646966.89
"1110","AU","south-america","multilateral",2016,33558187.05
"1111","AZ","south-america","multilateral",2016,0
"1112","BE","south-america","multilateral",2016,26157538.73
"1113","BG","south-america","multilateral",2016,1334006.687
"1114","CA","south-america","multilateral",2016,25425572.29
"1115","CH","south-america","multilateral",2016,18805163.32
"1116","CZ","south-america","multilateral",2016,5050513.856
"1117","DE","south-america","multilateral",2016,146335661.7
"1118","DK","south-america","multilateral",2016,20125985
"1119","EE","south-america","multilateral",2016,627544.2541
"1120","ES","south-america","multilateral",2016,44884540.01
"1121","EU","south-america","multilateral",2016,2712344.56
"1122","FI","south-america","multilateral",2016,11944805.1
"1123","FR","south-america","multilateral",2016,118013251.2
"1124","GB","south-america","multilateral",2016,137905855.1
"1125","GR","south-america","multilateral",2016,5699582.946
"1126","HR","south-america","multilateral",2016,975793.8276
"1127","HU","south-america","multilateral",2016,3481181.326
"1128","IE","south-america","multilateral",2016,8608000.375
"1129","IL","south-america","multilateral",2016,5224404.673
"1130","IS","south-america","multilateral",2016,181735.0392
"1131","IT","south-america","multilateral",2016,78701716.09
"1132","JP","south-america","multilateral",2016,73366135.86
"1133","KR","south-america","multilateral",2016,26512595.19
"1134","KW","south-america","multilateral",2016,0
"1135","KZ","south-america","multilateral",2016,173032.5582
"1136","LI","south-america","multilateral",2016,56012.02758
"1137","LT","south-america","multilateral",2016,1100531.791
"1138","LU","south-america","multilateral",2016,2607981.614
"1139","LV","south-america","multilateral",2016,683542.6356
"1140","MT","south-america","multilateral",2016,266123.7908
"1141","NL","south-america","multilateral",2016,36164998.09
"1142","NO","south-america","multilateral",2016,18417309.49
"1143","NZ","south-america","multilateral",2016,1735205.04
"1144","PL","south-america","multilateral",2016,15482743.63
"1145","PT","south-america","multilateral",2016,6535964.903
"1146","RO","south-america","multilateral",2016,4233244.654
"1147","RU","south-america","multilateral",2016,17670774.63
"1148","SE","south-america","multilateral",2016,30060646.49
"1149","SI","south-america","multilateral",2016,1435574.566
"1150","SK","south-america","multilateral",2016,2136081.388
"1151","TH","south-america","multilateral",2016,6693446.918
"1152","TR","south-america","multilateral",2016,13893350.8
"1153","TW","south-america","multilateral",2016,370405.2822
"1154","US","south-america","multilateral",2016,100138431.5
"1155","all-donors-total","south-america","multilateral",2016,1077417148
"1156","dac-countries-total","south-america","multilateral",2016,1018119924
"1157","dac-eu-members-and-ec-total","south-america","multilateral",2016,0
"1158","dac-eu-members-total","south-america","multilateral",2016,0
"1159","g7-countries-total","south-america","multilateral",2016,0
"1160","multilateral-total","south-america","multilateral",2016,0
"1161","non-dac-countries-total","south-america","multilateral",2016,56584879.31
"1162","AE","south-central-asia","multilateral",2016,11823953.26
"1163","AT","south-central-asia","multilateral",2016,121057715.4
"1164","AU","south-central-asia","multilateral",2016,231694652
"1165","AZ","south-central-asia","multilateral",2016,0
"1166","BE","south-central-asia","multilateral",2016,104966569.3
"1167","BG","south-central-asia","multilateral",2016,4744352.411
"1168","CA","south-central-asia","multilateral",2016,277259826.2
"1169","CH","south-central-asia","multilateral",2016,190616660.6
"1170","CZ","south-central-asia","multilateral",2016,19528390.25
"1171","DE","south-central-asia","multilateral",2016,792040228.9
"1172","DK","south-central-asia","multilateral",2016,123657508.7
"1173","EE","south-central-asia","multilateral",2016,2697360.029
"1174","ES","south-central-asia","multilateral",2016,262360285.1
"1175","EU","south-central-asia","multilateral",2016,40265611.49
"1176","FI","south-central-asia","multilateral",2016,63606921.86
"1177","FR","south-central-asia","multilateral",2016,644811237.3
"1178","GB","south-central-asia","multilateral",2016,1222863648
"1179","GR","south-central-asia","multilateral",2016,20358838.89
"1180","HR","south-central-asia","multilateral",2016,3545108.753
"1181","HU","south-central-asia","multilateral",2016,13944313.04
"1182","IE","south-central-asia","multilateral",2016,47881495.91
"1183","IL","south-central-asia","multilateral",2016,23037519.91
"1184","IS","south-central-asia","multilateral",2016,2548102.583
"1185","IT","south-central-asia","multilateral",2016,366147965.5
"1186","JP","south-central-asia","multilateral",2016,889242719.8
"1187","KR","south-central-asia","multilateral",2016,171141003.2
"1188","KW","south-central-asia","multilateral",2016,0
"1189","KZ","south-central-asia","multilateral",2016,1365549.134
"1190","LI","south-central-asia","multilateral",2016,840846.5596
"1191","LT","south-central-asia","multilateral",2016,4135268.508
"1192","LU","south-central-asia","multilateral",2016,18936968.66
"1193","LV","south-central-asia","multilateral",2016,2857068.641
"1194","MT","south-central-asia","multilateral",2016,981274.112
"1195","NL","south-central-asia","multilateral",2016,361106810.2
"1196","NO","south-central-asia","multilateral",2016,166204216.6
"1197","NZ","south-central-asia","multilateral",2016,15376939.52
"1198","PL","south-central-asia","multilateral",2016,57872855.52
"1199","PT","south-central-asia","multilateral",2016,24522199.2
"1200","RO","south-central-asia","multilateral",2016,14881292.42
"1201","RU","south-central-asia","multilateral",2016,103165332.8
"1202","SE","south-central-asia","multilateral",2016,269655603.7
"1203","SI","south-central-asia","multilateral",2016,6061525.578
"1204","SK","south-central-asia","multilateral",2016,7933871.933
"1205","TH","south-central-asia","multilateral",2016,29283842.84
"1206","TR","south-central-asia","multilateral",2016,63428548.22
"1207","TW","south-central-asia","multilateral",2016,5560484.429
"1208","US","south-central-asia","multilateral",2016,1116789167
"1209","all-donors-total","south-central-asia","multilateral",2016,7935115506
"1210","dac-countries-total","south-central-asia","multilateral",2016,7610188240
"1211","dac-eu-members-and-ec-total","south-central-asia","multilateral",2016,0
"1212","dac-eu-members-total","south-central-asia","multilateral",2016,0
"1213","g7-countries-total","south-central-asia","multilateral",2016,0
"1214","multilateral-total","south-central-asia","multilateral",2016,0
"1215","non-dac-countries-total","south-central-asia","multilateral",2016,284661654.2
"1216","AE","south-of-sahara","multilateral",2016,22052232.67
"1217","AT","south-of-sahara","multilateral",2016,229610083.3
"1218","AU","south-of-sahara","multilateral",2016,414657326.7
"1219","AZ","south-of-sahara","multilateral",2016,0
"1220","BE","south-of-sahara","multilateral",2016,273655344
"1221","BG","south-of-sahara","multilateral",2016,12549069.41
"1222","CA","south-of-sahara","multilateral",2016,623511297.7
"1223","CH","south-of-sahara","multilateral",2016,359161445.7
"1224","CZ","south-of-sahara","multilateral",2016,53592791.13
"1225","DE","south-of-sahara","multilateral",2016,1810721042
"1226","DK","south-of-sahara","multilateral",2016,254829258.4
"1227","EE","south-of-sahara","multilateral",2016,7030045.099
"1228","ES","south-of-sahara","multilateral",2016,548173809.9
"1229","EU","south-of-sahara","multilateral",2016,173635968.1
"1230","FI","south-of-sahara","multilateral",2016,136022396.3
"1231","FR","south-of-sahara","multilateral",2016,1557231429
"1232","GB","south-of-sahara","multilateral",2016,2828010396
"1233","GR","south-of-sahara","multilateral",2016,58786587.32
"1234","HR","south-of-sahara","multilateral",2016,10636903.15
"1235","HU","south-of-sahara","multilateral",2016,40347344.2
"1236","IE","south-of-sahara","multilateral",2016,121484629.6
"1237","IL","south-of-sahara","multilateral",2016,31206174.8
"1238","IS","south-of-sahara","multilateral",2016,4456424.094
"1239","IT","south-of-sahara","multilateral",2016,828715184.3
"1240","JP","south-of-sahara","multilateral",2016,1583151036
"1241","KR","south-of-sahara","multilateral",2016,258883218.7
"1242","KW","south-of-sahara","multilateral",2016,0
"1243","KZ","south-of-sahara","multilateral",2016,3779281.217
"1244","LI","south-of-sahara","multilateral",2016,3642310.121
"1245","LT","south-of-sahara","multilateral",2016,11469799.57
"1246","LU","south-of-sahara","multilateral",2016,40644104.06
"1247","LV","south-of-sahara","multilateral",2016,7610169.814
"1248","MT","south-of-sahara","multilateral",2016,2908682.412
"1249","NL","south-of-sahara","multilateral",2016,716620170.3
"1250","NO","south-of-sahara","multilateral",2016,422207574
"1251","NZ","south-of-sahara","multilateral",2016,36487398.02
"1252","PL","south-of-sahara","multilateral",2016,138586809.9
"1253","PT","south-of-sahara","multilateral",2016,61897933.98
"1254","RO","south-of-sahara","multilateral",2016,41573733.6
"1255","RU","south-of-sahara","multilateral",2016,170060692.9
"1256","SE","south-of-sahara","multilateral",2016,575123815.9
"1257","SI","south-of-sahara","multilateral",2016,15859833.17
"1258","SK","south-of-sahara","multilateral",2016,23122209.59
"1259","TH","south-of-sahara","multilateral",2016,38599109.76
"1260","TR","south-of-sahara","multilateral",2016,87791164.52
"1261","TW","south-of-sahara","multilateral",2016,24086450.11
"1262","US","south-of-sahara","multilateral",2016,2992087361
"1263","all-donors-total","south-of-sahara","multilateral",2016,17676177667
"1264","dac-countries-total","south-of-sahara","multilateral",2016,17007638255
"1265","dac-eu-members-and-ec-total","south-of-sahara","multilateral",2016,0
"1266","dac-eu-members-total","south-of-sahara","multilateral",2016,0
"1267","g7-countries-total","south-of-sahara","multilateral",2016,0
"1268","multilateral-total","south-of-sahara","multilateral",2016,0
"1269","non-dac-countries-total","south-of-sahara","multilateral",2016,494903444.3
"1270","AE","unspecified","multilateral",2016,20545784.92
"1271","AT","unspecified","multilateral",2016,46304936.39
"1272","AU","unspecified","multilateral",2016,113184619.4
"1273","AZ","unspecified","multilateral",2016,0
"1274","BE","unspecified","multilateral",2016,95919693.17
"1275","BG","unspecified","multilateral",2016,14229014.91
"1276","CA","unspecified","multilateral",2016,102623061.4
"1277","CH","unspecified","multilateral",2016,82782163.65
"1278","CZ","unspecified","multilateral",2016,17672089.18
"1279","DE","unspecified","multilateral",2016,407717453.1
"1280","DK","unspecified","multilateral",2016,89700801.96
"1281","EE","unspecified","multilateral",2016,2653091.313
"1282","ES","unspecified","multilateral",2016,121372943
"1283","EU","unspecified","multilateral",2016,6592787.619
"1284","FI","unspecified","multilateral",2016,47143888.67
"1285","FR","unspecified","multilateral",2016,316777590.5
"1286","GB","unspecified","multilateral",2016,457178112
"1287","GR","unspecified","multilateral",2016,17031746.08
"1288","HR","unspecified","multilateral",2016,3536075.196
"1289","HU","unspecified","multilateral",2016,21001921.22
"1290","IE","unspecified","multilateral",2016,48534663.25
"1291","IL","unspecified","multilateral",2016,14712955.93
"1292","IS","unspecified","multilateral",2016,1934850.837
"1293","IT","unspecified","multilateral",2016,273634314.5
"1294","JP","unspecified","multilateral",2016,249630140.1
"1295","KR","unspecified","multilateral",2016,108161342
"1296","KW","unspecified","multilateral",2016,0
"1297","KZ","unspecified","multilateral",2016,2772999.588
"1298","LI","unspecified","multilateral",2016,119764.9206
"1299","LT","unspecified","multilateral",2016,5779854.403
"1300","LU","unspecified","multilateral",2016,17156935.19
"1301","LV","unspecified","multilateral",2016,2727937.368
"1302","MT","unspecified","multilateral",2016,760217.7288
"1303","NL","unspecified","multilateral",2016,163105108
"1304","NO","unspecified","multilateral",2016,118148119.3
"1305","NZ","unspecified","multilateral",2016,13069217.5
"1306","PL","unspecified","multilateral",2016,66850753.74
"1307","PT","unspecified","multilateral",2016,18241517.32
"1308","RO","unspecified","multilateral",2016,22028149.25
"1309","RU","unspecified","multilateral",2016,98998151.77
"1310","SE","unspecified","multilateral",2016,170552686.3
"1311","SI","unspecified","multilateral",2016,5254866.626
"1312","SK","unspecified","multilateral",2016,6891411.804
"1313","TH","unspecified","multilateral",2016,14771938.06
"1314","TR","unspecified","multilateral",2016,28697331.3
"1315","TW","unspecified","multilateral",2016,792000.5961
"1316","US","unspecified","multilateral",2016,599676007.5
"1317","all-donors-total","unspecified","multilateral",2016,4038714029
"1318","dac-countries-total","unspecified","multilateral",2016,3797252954
"1319","dac-eu-members-and-ec-total","unspecified","multilateral",2016,0
"1320","dac-eu-members-total","unspecified","multilateral",2016,0
"1321","g7-countries-total","unspecified","multilateral",2016,0
"1322","multilateral-total","unspecified","multilateral",2016,0
"1323","non-dac-countries-total","unspecified","multilateral",2016,234868287.3
