"from_di_id","to_di_id","year","rank","total_oda","bundle","bundle_value"
"AT","BA",2016,3,19869491,"technical-ooperation",997711
"AT","BA",2016,3,19869491,"non-transfer",18783529
"AT","BA",2016,3,19869491,"mixed-project-aid",78518
"AT","BA",2016,3,19869491,"cash-grant",9733
"AT","IR",2016,9,10258922,"non-transfer",10233049
"AT","IR",2016,9,10258922,"technical-ooperation",25873
"AT","RS",2016,6,11600961,"technical-ooperation",505058
"AT","RS",2016,6,11600961,"cash-grant",245761
"AT","RS",2016,6,11600961,"non-transfer",10430034
"AT","RS",2016,6,11600961,"mixed-project-aid",420108
"AT","SY",2016,8,10402291,"non-transfer",1615040
"AT","SY",2016,8,10402291,"cash-grant",1312633
"AT","SY",2016,8,10402291,"commodities-food",6798364
"AT","SY",2016,8,10402291,"mixed-project-aid",675981
"AT","SY",2016,8,10402291,"technical-ooperation",273
"AT","TR",2016,2,37221239,"cash-grant",14342340
"AT","TR",2016,2,37221239,"technical-ooperation",5304180
"AT","TR",2016,2,37221239,"non-transfer",17574719
"AT","UA",2016,10,9822255,"gpgs-nngos",8321
"AT","UA",2016,10,9822255,"cash-grant",16802
"AT","UA",2016,10,9822255,"non-transfer",8320926
"AT","UA",2016,10,9822255,"mixed-project-aid",162481
"AT","UA",2016,10,9822255,"technical-ooperation",1313725
"AT","UG",2016,5,11685071,"cash-grant",7164978
"AT","UG",2016,5,11685071,"non-transfer",258261
"AT","UG",2016,5,11685071,"technical-ooperation",3698983
"AT","UG",2016,5,11685071,"mixed-project-aid",562849
"AT","bilateral-unspecified",2016,1,665851761,"technical-ooperation",7119749
"AT","bilateral-unspecified",2016,1,665851761,"mixed-project-aid",349551
"AT","bilateral-unspecified",2016,1,665851761,"cash-loan-equity",2763942
"AT","bilateral-unspecified",2016,1,665851761,"non-transfer",636150663
"AT","bilateral-unspecified",2016,1,665851761,"cash-grant",19467856
"AT","europe",2016,4,16818440,"cash-loan-equity",535655
"AT","europe",2016,4,16818440,"cash-grant",13811128
"AT","europe",2016,4,16818440,"technical-ooperation",2018729
"AT","europe",2016,4,16818440,"non-transfer",109520
"AT","europe",2016,4,16818440,"gpgs-nngos",1094
"AT","europe",2016,4,16818440,"mixed-project-aid",342314
"AT","middle-east",2016,7,10943563,"cash-grant",10938640
"AT","middle-east",2016,7,10943563,"non-transfer",3282
"AT","middle-east",2016,7,10943563,"technical-ooperation",1641
"AU","AF",2016,6,61768347,"technical-ooperation",11835212
"AU","AF",2016,6,61768347,"cash-grant",47433444
"AU","AF",2016,6,61768347,"non-transfer",62295
"AU","AF",2016,6,61768347,"mixed-project-aid",2437396
"AU","FJ",2016,8,58106253,"commodities-food",322
"AU","FJ",2016,8,58106253,"cash-grant",15144879
"AU","FJ",2016,8,58106253,"technical-ooperation",32340252
"AU","FJ",2016,8,58106253,"mixed-project-aid",7203017
"AU","FJ",2016,8,58106253,"non-transfer",3417783
"AU","ID",2016,3,254182800,"non-transfer",57125006
"AU","ID",2016,3,254182800,"gpgs-nngos",10191320
"AU","ID",2016,3,254182800,"technical-ooperation",112234729
"AU","ID",2016,3,254182800,"cash-grant",35086652
"AU","ID",2016,3,254182800,"mixed-project-aid",39545093
"AU","KH",2016,7,58225497,"non-transfer",4547391
"AU","KH",2016,7,58225497,"mixed-project-aid",8346856
"AU","KH",2016,7,58225497,"commodities-food",100728
"AU","KH",2016,7,58225497,"technical-ooperation",20829929
"AU","KH",2016,7,58225497,"cash-grant",24400593
"AU","PG",2016,2,341329787,"non-transfer",23534276
"AU","PG",2016,2,341329787,"technical-ooperation",239171004
"AU","PG",2016,2,341329787,"gpgs-nngos",2983
"AU","PG",2016,2,341329787,"cash-grant",47701674
"AU","PG",2016,2,341329787,"mixed-project-aid",30919850
"AU","SB",2016,4,109452775,"gpgs-nngos",694380
"AU","SB",2016,4,109452775,"cash-grant",44739451
"AU","SB",2016,4,109452775,"mixed-project-aid",16192169
"AU","SB",2016,4,109452775,"technical-ooperation",45145058
"AU","SB",2016,4,109452775,"non-transfer",2681717
"AU","TL",2016,9,57248923,"non-transfer",4690976
"AU","TL",2016,9,57248923,"mixed-project-aid",2591777
"AU","TL",2016,9,57248923,"cash-grant",25472631
"AU","TL",2016,9,57248923,"technical-ooperation",24493539
"AU","VN",2016,10,54626797,"non-transfer",21929503
"AU","VN",2016,10,54626797,"technical-ooperation",21219001
"AU","VN",2016,10,54626797,"mixed-project-aid",3690633
"AU","VN",2016,10,54626797,"cash-grant",7787660
"AU","bilateral-unspecified",2016,1,634818942,"mixed-project-aid",36083801
"AU","bilateral-unspecified",2016,1,634818942,"technical-ooperation",69457850
"AU","bilateral-unspecified",2016,1,634818942,"cash-grant",277305918
"AU","bilateral-unspecified",2016,1,634818942,"gpgs-nngos",8007198
"AU","bilateral-unspecified",2016,1,634818942,"non-transfer",213818875
"AU","bilateral-unspecified",2016,1,634818942,"commodities-food",30145300
"AU","oceania",2016,5,95938259,"technical-ooperation",39796608
"AU","oceania",2016,5,95938259,"gpgs-nngos",436841
"AU","oceania",2016,5,95938259,"non-transfer",1019701
"AU","oceania",2016,5,95938259,"commodities-food",374733
"AU","oceania",2016,5,95938259,"cash-grant",47584447
"AU","oceania",2016,5,95938259,"mixed-project-aid",6725929
"BE","BI",2016,4,51509132,"technical-ooperation",33842681
"BE","BI",2016,4,51509132,"commodities-food",1855142
"BE","BI",2016,4,51509132,"non-transfer",981791
"BE","BI",2016,4,51509132,"cash-grant",9451187
"BE","BI",2016,4,51509132,"mixed-project-aid",5378331
"BE","BO",2016,10,20499853,"cash-grant",12037206
"BE","BO",2016,10,20499853,"non-transfer",507426
"BE","BO",2016,10,20499853,"technical-ooperation",7424345
"BE","BO",2016,10,20499853,"mixed-project-aid",530876
"BE","CD",2016,2,101826159,"non-transfer",2213162
"BE","CD",2016,2,101826159,"technical-ooperation",16559377
"BE","CD",2016,2,101826159,"mixed-project-aid",39968188
"BE","CD",2016,2,101826159,"cash-grant",41447160
"BE","CD",2016,2,101826159,"commodities-food",1638272
"BE","MA",2016,8,21940357,"mixed-project-aid",15218789
"BE","MA",2016,8,21940357,"technical-ooperation",3656692
"BE","MA",2016,8,21940357,"cash-grant",2519364
"BE","MA",2016,8,21940357,"non-transfer",545512
"BE","ML",2016,7,22724615,"commodities-food",3822630
"BE","ML",2016,7,22724615,"cash-grant",2231167
"BE","ML",2016,7,22724615,"mixed-project-aid",8423727
"BE","ML",2016,7,22724615,"non-transfer",559337
"BE","ML",2016,7,22724615,"technical-ooperation",7687754
"BE","NE",2016,9,21718889,"cash-grant",2379564
"BE","NE",2016,9,21718889,"non-transfer",508280
"BE","NE",2016,9,21718889,"commodities-food",3527742
"BE","NE",2016,9,21718889,"technical-ooperation",7886845
"BE","NE",2016,9,21718889,"mixed-project-aid",7416458
"BE","PS",2016,5,34330491,"cash-grant",6512852
"BE","PS",2016,5,34330491,"technical-ooperation",8746563
"BE","PS",2016,5,34330491,"mixed-project-aid",14876483
"BE","PS",2016,5,34330491,"non-transfer",645007
"BE","PS",2016,5,34330491,"commodities-food",3549586
"BE","RW",2016,6,25978347,"mixed-project-aid",9232140
"BE","RW",2016,6,25978347,"non-transfer",669861
"BE","RW",2016,6,25978347,"cash-grant",5444240
"BE","RW",2016,6,25978347,"technical-ooperation",10632106
"BE","TR",2016,3,66709083,"cash-grant",66666430
"BE","TR",2016,3,66709083,"non-transfer",30581
"BE","TR",2016,3,66709083,"technical-ooperation",12072
"BE","bilateral-unspecified",2016,1,695300333,"technical-ooperation",24573499
"BE","bilateral-unspecified",2016,1,695300333,"cash-grant",111146349
"BE","bilateral-unspecified",2016,1,695300333,"mixed-project-aid",509393
"BE","bilateral-unspecified",2016,1,695300333,"non-transfer",547057091
"BE","bilateral-unspecified",2016,1,695300333,"commodities-food",12014001
"CA","AF",2016,5,99411614,"mixed-project-aid",2594810
"CA","AF",2016,5,99411614,"cash-grant",80763322
"CA","AF",2016,5,99411614,"technical-ooperation",12859169
"CA","AF",2016,5,99411614,"commodities-food",3194313
"CA","ET",2016,6,93645762,"commodities-food",26733259
"CA","ET",2016,6,93645762,"cash-grant",26860938
"CA","ET",2016,6,93645762,"mixed-project-aid",11852626
"CA","ET",2016,6,93645762,"technical-ooperation",28198939
"CA","HT",2016,9,69228647,"cash-grant",18206336
"CA","HT",2016,9,69228647,"gpgs-nngos",1038211
"CA","HT",2016,9,69228647,"mixed-project-aid",2051498
"CA","HT",2016,9,69228647,"commodities-food",4231828
"CA","HT",2016,9,69228647,"technical-ooperation",43700774
"CA","IQ",2016,10,63829234,"technical-ooperation",9272735
"CA","IQ",2016,10,63829234,"cash-grant",25665656
"CA","IQ",2016,10,63829234,"mixed-project-aid",24219053
"CA","IQ",2016,10,63829234,"commodities-food",4671790
"CA","ML",2016,7,90221650,"mixed-project-aid",3066267
"CA","ML",2016,7,90221650,"commodities-food",1583626
"CA","ML",2016,7,90221650,"cash-grant",36935739
"CA","ML",2016,7,90221650,"technical-ooperation",48636018
"CA","SS",2016,8,69619496,"technical-ooperation",17315875
"CA","SS",2016,8,69619496,"cash-grant",17930613
"CA","SS",2016,8,69619496,"mixed-project-aid",4504282
"CA","SS",2016,8,69619496,"commodities-food",29868726
"CA","america",2016,4,122193100,"non-transfer",44316857
"CA","america",2016,4,122193100,"technical-ooperation",7979636
"CA","america",2016,4,122193100,"mixed-project-aid",17659304
"CA","america",2016,4,122193100,"commodities-food",6343123
"CA","america",2016,4,122193100,"gpgs-nngos",2213544
"CA","america",2016,4,122193100,"cash-grant",43680636
"CA","asia",2016,3,175660642,"commodities-food",7807733
"CA","asia",2016,3,175660642,"technical-ooperation",18557334
"CA","asia",2016,3,175660642,"mixed-project-aid",10303931
"CA","asia",2016,3,175660642,"gpgs-nngos",1930961
"CA","asia",2016,3,175660642,"cash-grant",70250487
"CA","asia",2016,3,175660642,"non-transfer",66810196
"CA","bilateral-unspecified",2016,1,501305474,"cash-grant",10609943
"CA","bilateral-unspecified",2016,1,501305474,"commodities-food",330918
"CA","bilateral-unspecified",2016,1,501305474,"technical-ooperation",36980184
"CA","bilateral-unspecified",2016,1,501305474,"non-transfer",452360917
"CA","bilateral-unspecified",2016,1,501305474,"mixed-project-aid",1023512
"CA","south-of-sahara",2016,2,205860944,"cash-grant",98369074
"CA","south-of-sahara",2016,2,205860944,"technical-ooperation",25178870
"CA","south-of-sahara",2016,2,205860944,"gpgs-nngos",2268048
"CA","south-of-sahara",2016,2,205860944,"mixed-project-aid",1454897
"CA","south-of-sahara",2016,2,205860944,"commodities-food",12530329
"CA","south-of-sahara",2016,2,205860944,"non-transfer",66059726
"CH","BD",2016,10,35164322,"gpgs-nngos",19293
"CH","BD",2016,10,35164322,"non-transfer",36983
"CH","BD",2016,10,35164322,"cash-grant",20366577
"CH","BD",2016,10,35164322,"technical-ooperation",3758807
"CH","BD",2016,10,35164322,"mixed-project-aid",10982662
"CH","BF",2016,6,38186478,"non-transfer",21982
"CH","BF",2016,6,38186478,"technical-ooperation",1054792
"CH","BF",2016,6,38186478,"cash-grant",18706869
"CH","BF",2016,6,38186478,"mixed-project-aid",17611439
"CH","BF",2016,6,38186478,"commodities-food",791396
"CH","CO",2016,8,35644503,"gpgs-nngos",111857
"CH","CO",2016,8,35644503,"commodities-food",1362640
"CH","CO",2016,8,35644503,"non-transfer",424907
"CH","CO",2016,8,35644503,"mixed-project-aid",5044051
"CH","CO",2016,8,35644503,"cash-grant",16120527
"CH","CO",2016,8,35644503,"technical-ooperation",12580521
"CH","ML",2016,9,35559284,"mixed-project-aid",23429709
"CH","ML",2016,9,35559284,"commodities-food",1048251
"CH","ML",2016,9,35559284,"gpgs-nngos",177091
"CH","ML",2016,9,35559284,"technical-ooperation",2092727
"CH","ML",2016,9,35559284,"non-transfer",34971
"CH","ML",2016,9,35559284,"cash-grant",8776535
"CH","MM",2016,5,40840415,"gpgs-nngos",1241134
"CH","MM",2016,5,40840415,"commodities-food",2907684
"CH","MM",2016,5,40840415,"non-transfer",34373
"CH","MM",2016,5,40840415,"cash-grant",24886341
"CH","MM",2016,5,40840415,"mixed-project-aid",7078096
"CH","MM",2016,5,40840415,"technical-ooperation",4692787
"CH","NP",2016,3,50601058,"mixed-project-aid",27220884
"CH","NP",2016,3,50601058,"cash-grant",15726641
"CH","NP",2016,3,50601058,"technical-ooperation",7653533
"CH","VN",2016,7,35903192,"mixed-project-aid",2789210
"CH","VN",2016,7,35903192,"non-transfer",430470
"CH","VN",2016,7,35903192,"technical-ooperation",13389690
"CH","VN",2016,7,35903192,"cash-grant",19260186
"CH","VN",2016,7,35903192,"gpgs-nngos",33636
"CH","africa",2016,4,42178545,"mixed-project-aid",8449795
"CH","africa",2016,4,42178545,"cash-loan-equity",11236300
"CH","africa",2016,4,42178545,"technical-ooperation",625863
"CH","africa",2016,4,42178545,"gpgs-nngos",2149464
"CH","africa",2016,4,42178545,"cash-grant",19717123
"CH","bilateral-unspecified",2016,1,1296103244,"non-transfer",894154985
"CH","bilateral-unspecified",2016,1,1296103244,"mixed-project-aid",80155566
"CH","bilateral-unspecified",2016,1,1296103244,"cash-grant",244993571
"CH","bilateral-unspecified",2016,1,1296103244,"commodities-food",789145
"CH","bilateral-unspecified",2016,1,1296103244,"cash-loan-equity",10653300
"CH","bilateral-unspecified",2016,1,1296103244,"gpgs-nngos",21352606
"CH","bilateral-unspecified",2016,1,1296103244,"technical-ooperation",44004071
"CH","south-of-sahara",2016,2,92313830,"non-transfer",47832
"CH","south-of-sahara",2016,2,92313830,"mixed-project-aid",40113450
"CH","south-of-sahara",2016,2,92313830,"cash-grant",12341169
"CH","south-of-sahara",2016,2,92313830,"technical-ooperation",6420856
"CH","south-of-sahara",2016,2,92313830,"commodities-food",3616253
"CH","south-of-sahara",2016,2,92313830,"gpgs-nngos",3141070
"CH","south-of-sahara",2016,2,92313830,"cash-loan-equity",26633200
"CZ","AF",2016,10,2551677,"technical-ooperation",629659
"CZ","AF",2016,10,2551677,"non-transfer",70943
"CZ","AF",2016,10,2551677,"mixed-project-aid",98084
"CZ","AF",2016,10,2551677,"cash-grant",1752991
"CZ","BA",2016,6,2988088,"mixed-project-aid",871919
"CZ","BA",2016,6,2988088,"cash-grant",1231102
"CZ","BA",2016,6,2988088,"non-transfer",370857
"CZ","BA",2016,6,2988088,"technical-ooperation",514210
"CZ","ET",2016,4,3181627,"non-transfer",169637
"CZ","ET",2016,4,3181627,"mixed-project-aid",1121482
"CZ","ET",2016,4,3181627,"cash-grant",874751
"CZ","ET",2016,4,3181627,"gpgs-nngos",201531
"CZ","ET",2016,4,3181627,"technical-ooperation",814226
"CZ","GE",2016,7,2728896,"cash-grant",96282
"CZ","GE",2016,7,2728896,"non-transfer",245933
"CZ","GE",2016,7,2728896,"mixed-project-aid",1040707
"CZ","GE",2016,7,2728896,"technical-ooperation",1238372
"CZ","GE",2016,7,2728896,"gpgs-nngos",107602
"CZ","JO",2016,3,3369241,"mixed-project-aid",1284120
"CZ","JO",2016,3,3369241,"technical-ooperation",412412
"CZ","JO",2016,3,3369241,"cash-grant",1672709
"CZ","MD",2016,2,4022823,"mixed-project-aid",1455397
"CZ","MD",2016,2,4022823,"cash-grant",1217866
"CZ","MD",2016,2,4022823,"technical-ooperation",947883
"CZ","MD",2016,2,4022823,"non-transfer",401677
"CZ","UA",2016,9,2705998,"non-transfer",135026
"CZ","UA",2016,9,2705998,"cash-grant",240082
"CZ","UA",2016,9,2705998,"technical-ooperation",864126
"CZ","UA",2016,9,2705998,"mixed-project-aid",1466764
"CZ","bilateral-unspecified",2016,1,22200153,"mixed-project-aid",34337
"CZ","bilateral-unspecified",2016,1,22200153,"cash-grant",1140438
"CZ","bilateral-unspecified",2016,1,22200153,"technical-ooperation",100626
"CZ","bilateral-unspecified",2016,1,22200153,"non-transfer",20924752
"CZ","europe",2016,8,2709558,"non-transfer",2441527
"CZ","europe",2016,8,2709558,"mixed-project-aid",268031
"CZ","middle-east",2016,5,3150116,"cash-grant",2945886
"CZ","middle-east",2016,5,3150116,"non-transfer",204230
"DE","AF",2016,7,497506794,"cash-grant",159230721
"DE","AF",2016,7,497506794,"non-transfer",5381284
"DE","AF",2016,7,497506794,"technical-ooperation",243399655
"DE","AF",2016,7,497506794,"mixed-project-aid",87240123
"DE","AF",2016,7,497506794,"commodities-food",2255011
"DE","CN",2016,2,827445044,"mixed-project-aid",2453628
"DE","CN",2016,2,827445044,"cash-loan-equity",547727910
"DE","CN",2016,2,827445044,"cash-grant",9675230
"DE","CN",2016,2,827445044,"technical-ooperation",61300120
"DE","CN",2016,2,827445044,"non-transfer",206288156
"DE","ID",2016,5,566606099,"cash-loan-equity",478676138
"DE","ID",2016,5,566606099,"gpgs-nngos",116980
"DE","ID",2016,5,566606099,"cash-grant",9526926
"DE","ID",2016,5,566606099,"technical-ooperation",40787100
"DE","ID",2016,5,566606099,"mixed-project-aid",6187547
"DE","ID",2016,5,566606099,"non-transfer",31311408
"DE","IN",2016,4,611741784,"cash-loan-equity",396659362
"DE","IN",2016,4,611741784,"technical-ooperation",63891097
"DE","IN",2016,4,611741784,"mixed-project-aid",5610011
"DE","IN",2016,4,611741784,"cash-grant",41432792
"DE","IN",2016,4,611741784,"non-transfer",104148522
"DE","IQ",2016,10,361547722,"commodities-food",45076590
"DE","IQ",2016,10,361547722,"technical-ooperation",29438193
"DE","IQ",2016,10,361547722,"non-transfer",6990564
"DE","IQ",2016,10,361547722,"cash-grant",121970232
"DE","IQ",2016,10,361547722,"mixed-project-aid",158072143
"DE","MA",2016,6,560329559,"non-transfer",26282706
"DE","MA",2016,6,560329559,"cash-grant",651438
"DE","MA",2016,6,560329559,"cash-loan-equity",493394732
"DE","MA",2016,6,560329559,"technical-ooperation",34606846
"DE","MA",2016,6,560329559,"mixed-project-aid",5393837
"DE","SY",2016,3,815434085,"non-transfer",43219383
"DE","SY",2016,3,815434085,"technical-ooperation",38742419
"DE","SY",2016,3,815434085,"commodities-food",417946557
"DE","SY",2016,3,815434085,"mixed-project-aid",254897833
"DE","SY",2016,3,815434085,"cash-grant",60627893
"DE","ZA",2016,9,393785519,"mixed-project-aid",18957577
"DE","ZA",2016,9,393785519,"non-transfer",2202650
"DE","ZA",2016,9,393785519,"technical-ooperation",38574221
"DE","ZA",2016,9,393785519,"cash-loan-equity",302322929
"DE","ZA",2016,9,393785519,"cash-grant",31728142
"DE","africa",2016,8,493542306,"cash-grant",33173827
"DE","africa",2016,8,493542306,"mixed-project-aid",6933878
"DE","africa",2016,8,493542306,"cash-loan-equity",369831473
"DE","africa",2016,8,493542306,"non-transfer",61870
"DE","africa",2016,8,493542306,"technical-ooperation",83541258
"DE","bilateral-unspecified",2016,1,8940160221,"gpgs-nngos",52152
"DE","bilateral-unspecified",2016,1,8940160221,"technical-ooperation",816511779
"DE","bilateral-unspecified",2016,1,8940160221,"cash-loan-equity",369432250
"DE","bilateral-unspecified",2016,1,8940160221,"commodities-food",9697059
"DE","bilateral-unspecified",2016,1,8940160221,"mixed-project-aid",23868396
"DE","bilateral-unspecified",2016,1,8940160221,"cash-grant",586101218
"DE","bilateral-unspecified",2016,1,8940160221,"non-transfer",7134497367
"DK","AF",2016,10,38981762,"non-transfer",962
"DK","AF",2016,10,38981762,"cash-grant",20946386
"DK","AF",2016,10,38981762,"gpgs-nngos",160479
"DK","AF",2016,10,38981762,"mixed-project-aid",17873935
"DK","BF",2016,5,47558260,"technical-ooperation",920644
"DK","BF",2016,5,47558260,"mixed-project-aid",14095022
"DK","BF",2016,5,47558260,"non-transfer",7391760
"DK","BF",2016,5,47558260,"cash-grant",25150834
"DK","GH",2016,3,50534652,"cash-grant",36261386
"DK","GH",2016,3,50534652,"gpgs-nngos",96293
"DK","GH",2016,3,50534652,"technical-ooperation",744560
"DK","GH",2016,3,50534652,"mixed-project-aid",10288740
"DK","GH",2016,3,50534652,"non-transfer",3143673
"DK","KE",2016,4,49604990,"cash-loan-equity",3019189
"DK","KE",2016,4,49604990,"mixed-project-aid",39800553
"DK","KE",2016,4,49604990,"technical-ooperation",1521002
"DK","KE",2016,4,49604990,"cash-grant",5264246
"DK","ML",2016,9,39662809,"mixed-project-aid",14854173
"DK","ML",2016,9,39662809,"cash-grant",24047222
"DK","ML",2016,9,39662809,"technical-ooperation",761414
"DK","SY",2016,8,40945803,"mixed-project-aid",28720834
"DK","SY",2016,8,40945803,"cash-grant",12224969
"DK","TZ",2016,2,54340348,"cash-grant",47100105
"DK","TZ",2016,2,54340348,"mixed-project-aid",5977106
"DK","TZ",2016,2,54340348,"cash-loan-equity",444876
"DK","TZ",2016,2,54340348,"technical-ooperation",818261
"DK","UG",2016,7,41868727,"technical-ooperation",935462
"DK","UG",2016,7,41868727,"cash-grant",33452948
"DK","UG",2016,7,41868727,"mixed-project-aid",7480317
"DK","bilateral-unspecified",2016,1,974002329,"mixed-project-aid",73853529
"DK","bilateral-unspecified",2016,1,974002329,"non-transfer",561019320
"DK","bilateral-unspecified",2016,1,974002329,"technical-ooperation",19870778
"DK","bilateral-unspecified",2016,1,974002329,"cash-loan-equity",19958812
"DK","bilateral-unspecified",2016,1,974002329,"gpgs-nngos",6905678
"DK","bilateral-unspecified",2016,1,974002329,"cash-grant",292394212
"DK","middle-east",2016,6,44863495,"gpgs-nngos",2390751
"DK","middle-east",2016,6,44863495,"cash-grant",24278720
"DK","middle-east",2016,6,44863495,"mixed-project-aid",18051423
"DK","middle-east",2016,6,44863495,"technical-ooperation",142601
"ES","CI",2016,3,113962611,"commodities-food",3858
"ES","CI",2016,3,113962611,"mixed-project-aid",165523
"ES","CI",2016,3,113962611,"non-transfer",113771774
"ES","CI",2016,3,113962611,"technical-ooperation",13991
